NODE_ID,NODE_X,NODE_Y,NODE_NAME,NODE_WKTPOINT,NODE_LABEL,IATA,ICAO,CITY,COUNTRY
5579,10.2294,57.503502,CNL: Sindal Airport,POINT(10.2294 57.503502),"CNL: Sindal Airport; Sindal, Denmark",CNL,EKSN,Sindal,Denmark
5580,13.609399795532,68.152496337891,LKN: Leknes Airport,POINT(13.609399795532 68.152496337891),"LKN: Leknes Airport; Leknes, Norway",LKN,ENLK,Leknes,Norway
5581,11.57859992981,64.472198486328,OSY: Namsos Høknesøra Airport,POINT(11.57859992981 64.472198486328),"OSY: Namsos Høknesøra Airport; Namsos, Norway",OSY,ENNM,Namsos,Norway
5582,14.301400184631,66.363899230957,"MQN: Mo i Rana Airport, Røssvoll",POINT(14.301400184631 66.363899230957),"MQN: Mo i Rana Airport, Røssvoll; Mo i Rana, Norway",MQN,ENRA,Mo i Rana,Norway
5583,11.14610004425,64.838302612305,"RVK: Rørvik Airport, Ryum",POINT(11.14610004425 64.838302612305),"RVK: Rørvik Airport, Ryum; Rørvik, Norway",RVK,ENRM,Rørvik,Norway
5584,12.103300094604,67.527801513672,RET: Røst Airport,POINT(12.103300094604 67.527801513672),"RET: Røst Airport; Røst, Norway",RET,ENRS,Røst,Norway
5585,6.1058301925659,61.830001831055,SDN: Sandane Airport (Anda),POINT(6.1058301925659 61.830001831055),"SDN: Sandane Airport (Anda); Sandane, Norway",SDN,ENSD,Sandane,Norway
5586,7.13778,61.156101,SOG: Sogndal Airport,POINT(7.13778 61.156101),"SOG: Sogndal Airport; Sogndal, Norway",SOG,ENSG,Sogndal,Norway
5587,14.669199943542,68.243301391602,SVJ: Svolvær Helle Airport,POINT(14.669199943542 68.243301391602),"SVJ: Svolvær Helle Airport; Svolvær, Norway",SVJ,ENSH,Svolvær,Norway
5588,20.959400177002,69.786796569824,SOJ: Sørkjosen Airport,POINT(20.959400177002 69.786796569824),"SOJ: Sørkjosen Airport; Sorkjosen, Norway",SOJ,ENSR,Sorkjosen,Norway
5589,31.044900894165,70.355400085449,"VAW: Vardø Airport, Svartnes",POINT(31.044900894165 70.355400085449),"VAW: Vardø Airport, Svartnes; Vardø, Norway",VAW,ENSS,Vardø,Norway
5590,12.727257,67.654555,VRY: Værøy Heliport,POINT(12.727257 67.654555),"VRY: Værøy Heliport; Værøy, Norway",VRY,ENVR,Værøy,Norway
5591,17.9776992798,53.096801757799994,BZG: Bydgoszcz Ignacy Jan Paderewski Airport,POINT(17.9776992798 53.096801757799994),"BZG: Bydgoszcz Ignacy Jan Paderewski Airport; Bydgoszcz, Poland",BZG,EPBY,Bydgoszcz,Poland
5592,19.3980998993,51.721900939899996,LCJ: Łódź Władysław Reymont Airport,POINT(19.3980998993 51.721900939899996),"LCJ: Łódź Władysław Reymont Airport; Lodz, Poland",LCJ,EPLL,Lodz,Poland
5593,14.50030040741,63.194400787354,OSD: Åre Östersund Airport,POINT(14.50030040741 63.194400787354),"OSD: Åre Östersund Airport; Östersund, Sweden",OSD,ESNZ,Östersund,Sweden
5594,13.578900337219238,60.02009963989258,HFS: Hagfors Airport,POINT(13.578900337219238 60.02009963989258),"HFS: Hagfors Airport; Hagfors, Sweden",HFS,ESOH,Hagfors,Sweden
5595,13.337400436400001,59.444698333699996,KSD: Karlstad Airport,POINT(13.337400436400001 59.444698333699996),"KSD: Karlstad Airport; Karlstad, Sweden",KSD,ESOK,Karlstad,Sweden
5596,12.991299629199998,60.1576004028,TYF: Torsby Airport,POINT(12.991299629199998 60.1576004028),"TYF: Torsby Airport; Torsby, Sweden",TYF,ESST,Torsby,Sweden
5597,12.847100257873535,56.29610061645508,AGH: Ängelholm-Helsingborg Airport,POINT(12.847100257873535 56.29610061645508),"AGH: Ängelholm-Helsingborg Airport; Ängelholm, Sweden",AGH,ESTA,Ängelholm,Sweden
5598,17.69659996032715,64.96089935302734,SQO: Storuman Airport,POINT(17.69659996032715 64.96089935302734),"SQO: Storuman Airport; Mohed, Sweden",SQO,ESUD,Mohed,Sweden
5599,15.082799911499023,65.80609893798828,HMV: Hemavan Airport,POINT(15.082799911499023 65.80609893798828),"HMV: Hemavan Airport; Hemavan, Sweden",HMV,ESUT,Hemavan,Sweden
5602,21.5442008972,57.35779953,VNT: Ventspils International Airport,POINT(21.5442008972 57.35779953),"VNT: Ventspils International Airport; Ventspils, Latvia",VNT,EVVA,Ventspils,Latvia
5603,28.1511993408,-26.2425003052,QRA: Rand Airport,POINT(28.1511993408 -26.2425003052),"QRA: Rand Airport; Johannesburg, South Africa",QRA,FAGM,Johannesburg,South Africa
5604,31.1056003571,-25.3831996918,MQP: Kruger Mpumalanga International Airport,POINT(31.1056003571 -25.3831996918),"MQP: Kruger Mpumalanga International Airport; Mpumalanga, South Africa",MQP,FAKN,Mpumalanga,South Africa
5605,31.544599533081055,-24.818099975585938,AAM: Malamala Airport,POINT(31.544599533081055 -24.818099975585938),"AAM: Malamala Airport; Malamala, South Africa",AAM,FAMD,Malamala,South Africa
5606,25.548000335699996,-25.798400878900004,MBD: Mmabatho International Airport,POINT(25.548000335699996 -25.798400878900004),"MBD: Mmabatho International Airport; Mafeking, South Africa",MBD,FAMM,Mafeking,South Africa
5607,21.658100128173828,-21.6924991607666,GNZ: Ghanzi Airport,POINT(21.658100128173828 -21.6924991607666),"GNZ: Ghanzi Airport; Ghanzi, Botswana",GNZ,FBGZ,Ghanzi,Botswana
5608,25.3167,-21.266701,ORP: Orapa Airport,POINT(25.3167 -21.266701),"ORP: Orapa Airport; Orapa, Botswana",ORP,FBOR,Orapa,Botswana
5609,21.832599639892578,-18.373899459838867,SWX: Shakawe Airport,POINT(21.832599639892578 -18.373899459838867),"SWX: Shakawe Airport; Shakawe, Botswana",SWX,FBSW,Shakawe,Botswana
5610,29.126899719199997,-22.189199447599997,TLD: Limpopo Valley Airport,POINT(29.126899719199997 -22.189199447599997),"TLD: Limpopo Valley Airport; Tuli Lodge, Botswana",TLD,FBTL,Tuli Lodge,Botswana
5611,12.6599,-4.20635,DIS: Ngot Nzoungou Airport,POINT(12.6599 -4.20635),"DIS: Ngot Nzoungou Airport; Loubomo, Congo (Brazzaville)",DIS,FCPL,Loubomo,Congo (Brazzaville)
5612,32.58720016479492,-13.558300018310547,CIP: Chipata Airport,POINT(32.58720016479492 -13.558300018310547),"CIP: Chipata Airport; Chipata, Zambia",CIP,FLCP,Chipata,Zambia
5613,-118.052002,33.79000092,KSLI: Los Alamitos Army Air Field,POINT(-118.052002 33.79000092),"KSLI: Los Alamitos Army Air Field; Solwesi, Zambia",,KSLI,Solwesi,Zambia
5614,43.2439002991,-11.710800170899999,YVA: Iconi Airport,POINT(43.2439002991 -11.710800170899999),"YVA: Iconi Airport; Moroni, Comoros",YVA,FMCN,Moroni,Comoros
5615,44.614921,-18.701273,WAQ: Antsalova Airport,POINT(44.614921 -18.701273),"WAQ: Antsalova Airport; Antsalova, Madagascar",WAQ,FMMG,Antsalova,Madagascar
5616,45.273467,-18.80501,JVA: Ankavandra Airport,POINT(45.273467 -18.80501),"JVA: Ankavandra Airport; Ankavandra, Madagascar",JVA,FMMK,Ankavandra,Madagascar
5617,44.541900634799994,-19.6867008209,BMD: Belo sur Tsiribihina Airport,POINT(44.541900634799994 -19.6867008209),"BMD: Belo sur Tsiribihina Airport; Belo sur Tsiribihina, Madagascar",BMD,FMML,Belo sur Tsiribihina,Madagascar
5618,44.033001,-18.049999,MXT: Maintirano Airport,POINT(44.033001 -18.049999),"MXT: Maintirano Airport; Maintirano, Madagascar",MXT,FMMO,Maintirano,Madagascar
5619,44.920467,-17.850083,TVA: Morafenobe Airport,POINT(44.920467 -17.850083),"TVA: Morafenobe Airport; Morafenobe, Madagascar",TVA,FMMR,Morafenobe,Madagascar
5620,43.972801208496094,-17.47610092163086,WTA: Tambohorano Airport,POINT(43.972801208496094 -17.47610092163086),"WTA: Tambohorano Airport; Tambohorano, Madagascar",WTA,FMMU,Tambohorano,Madagascar
5621,46.054065,-18.759677,WTS: Tsiroanomandidy Airport,POINT(46.054065 -18.759677),"WTS: Tsiroanomandidy Airport; Tsiroanomandidy, Madagascar",WTS,FMMX,Tsiroanomandidy,Madagascar
5622,48.442583,-17.795378,WAM: Ambatondrazaka Airport,POINT(48.442583 -17.795378),"WAM: Ambatondrazaka Airport; Ambatondrazaka, Madagascar",WAM,FMMZ,Ambatondrazaka,Madagascar
5623,47.623587,-15.584286,WPB: Port Bergé Airport,POINT(47.623587 -15.584286),"WPB: Port Bergé Airport; Port Bergé, Madagascar",WPB,FMNG,Port Bergé,Madagascar
5624,48.459427,-13.645705,FMNJ: Ambanja Airport,POINT(48.459427 -13.645705),"FMNJ: Ambanja Airport; Ambanja, Madagascar",,FMNJ,Ambanja,Madagascar
5625,45.358837,-16.10169,DWB: Soalala Airport,POINT(45.358837 -16.10169),"DWB: Soalala Airport; Soalala, Madagascar",DWB,FMNO,Soalala,Madagascar
5626,47.644164562200004,-16.0722693402,WMP: Mampikony Airport,POINT(47.644164562200004 -16.0722693402),"WMP: Mampikony Airport; Mampikony, Madagascar",WMP,FMNP,Mampikony,Madagascar
5627,-80.69450378417969,28.614999771118164,KTTS: Nasa Shuttle Landing Facility Airport,POINT(-80.69450378417969 28.614999771118164),"KTTS: Nasa Shuttle Landing Facility Airport; Tsaratanana, Madagascar",,KTTS,Tsaratanana,Madagascar
5628,48.833284,-15.833049,WMA: Mandritsara Airport,POINT(48.833284 -15.833049),"WMA: Mandritsara Airport; Mandritsara, Madagascar",WMA,FMNX,Mandritsara,Madagascar
5629,44.316509,-21.426105,MJA: Manja Airport,POINT(44.316509 -21.426105),"MJA: Manja Airport; Manja, Madagascar",MJA,FMSJ,Manja,Madagascar
5630,13.4869,-12.4792,CBT: Catumbela Airport,POINT(13.4869 -12.4792),"CBT: Catumbela Airport; Catumbela, Angola",CBT,FNCT,Catumbela,Angola
5631,20.818500518798828,-7.400889873504639,DUE: Dundo Airport,POINT(20.818500518798828 -7.400889873504639),"DUE: Dundo Airport; Dundo, Angola",DUE,FNDU,Dundo,Angola
5632,15.683799743700002,-17.0435009003,VPE: Ngjiva Pereira Airport,POINT(15.683799743700002 -17.0435009003),"VPE: Ngjiva Pereira Airport; Ondjiva, Angola",VPE,FNGI,Ondjiva,Angola
5633,12.14680004119873,-15.261199951171875,MSZ: Namibe Airport,POINT(12.14680004119873 -15.261199951171875),"MSZ: Namibe Airport; Mocamedes, Angola",MSZ,FNMO,Mocamedes,Angola
5634,12.441300392151,-1.1846100091934,KOU: Koulamoutou Mabimbi Airport,POINT(12.441300392151 -1.1846100091934),"KOU: Koulamoutou Mabimbi Airport; Koulamoutou, Gabon",KOU,FOGK,Koulamoutou,Gabon
5635,11.056699752807617,-1.845139980316162,MJL: Mouilla Ville Airport,POINT(11.056699752807617 -1.845139980316162),"MJL: Mouilla Ville Airport; Mouila, Gabon",MJL,FOGM,Mouila,Gabon
5636,11.017000198364258,-2.8499999046325684,TCH: Tchibanga Airport,POINT(11.017000198364258 -2.8499999046325684),"TCH: Tchibanga Airport; Tchibanga, Gabon",TCH,FOOT,Tchibanga,Gabon
5637,33.42900085449219,-19.15130043029785,VPY: Chimoio Airport,POINT(33.42900085449219 -19.15130043029785),"VPY: Chimoio Airport; Chimoio, Mozambique",VPY,FQCH,Chimoio,Mozambique
5639,18.374399,9.14444,SRH: Sarh Airport,POINT(18.374399 9.14444),"SRH: Sarh Airport; Sarh, Chad",SRH,FTTA,Sarh,Chad
5640,35.13249969482422,-14.306900024414062,CMK: Club Makokola Airport,POINT(35.13249969482422 -14.306900024414062),"CMK: Club Makokola Airport; Club Makokola, Malawi",CMK,FWCM,Club Makokola,Malawi
5641,15.242899894714355,-26.687400817871094,LUD: Luderitz Airport,POINT(15.242899894714355 -26.687400817871094),"LUD: Luderitz Airport; Luderitz, Namibia",LUD,FYLZ,Luderitz,Namibia
5642,15.9526,-17.878201,OND: Ondangwa Airport,POINT(15.9526 -17.878201),"OND: Ondangwa Airport; Ondangwa, Namibia",OND,FYOA,Ondangwa,Namibia
5643,16.446699,-28.5847,OMD: Oranjemund Airport,POINT(16.446699 -28.5847),"OMD: Oranjemund Airport; Oranjemund, Namibia",OMD,FYOG,Oranjemund,Namibia
5644,14.568099975586,-22.66189956665,SWP: Swakopmund Airport,POINT(14.568099975586 -22.66189956665),"SWP: Swakopmund Airport; Swakopmund, Namibia",SWP,FYSM,Swakopmund,Namibia
5645,17.080400466918945,-22.612199783325195,ERS: Eros Airport,POINT(17.080400466918945 -22.612199783325195),"ERS: Eros Airport; Windhoek, Namibia",ERS,FYWE,Windhoek,Namibia
5646,13.064000129699707,-5.854000091552734,BOA: Boma Airport,POINT(13.064000129699707 -5.854000091552734),"BOA: Boma Airport; Boma, Congo (Kinshasa)",BOA,FZAJ,Boma,Congo (Kinshasa)
5647,13.440400123596191,-5.799610137939453,MAT: Tshimpi Airport,POINT(13.440400123596191 -5.799610137939453),"MAT: Tshimpi Airport; Matadi, Congo (Kinshasa)",MAT,FZAM,Matadi,Congo (Kinshasa)
5648,18.28580093383789,-1.947219967842102,INO: Inongo Airport,POINT(18.28580093383789 -1.947219967842102),"INO: Inongo Airport; Inongo, Congo (Kinshasa)",INO,FZBA,Inongo,Congo (Kinshasa)
5649,17.68470001220703,-2.7174999713897705,NIO: Nioki Airport,POINT(17.68470001220703 -2.7174999713897705),"NIO: Nioki Airport; Nioki, Congo (Kinshasa)",NIO,FZBI,Nioki,Congo (Kinshasa)
5650,19.02400016784668,-1.434999942779541,KRZ: Basango Mboliasa Airport,POINT(19.02400016784668 -1.434999942779541),"KRZ: Basango Mboliasa Airport; Kiri, Congo (Kinshasa)",KRZ,FZBT,Kiri,Congo (Kinshasa)
5651,19.78890037536621,1.2247200012207031,BSU: Basankusu Airport,POINT(19.78890037536621 1.2247200012207031),"BSU: Basankusu Airport; Basankusu, Congo (Kinshasa)",BSU,FZEN,Basankusu,Congo (Kinshasa)
5652,20.794701,-6.43833,TSH: Tshikapa Airport,POINT(20.794701 -6.43833),"TSH: Tshikapa Airport; Tshikapa, Congo (Kinshasa)",TSH,FZUK,Tshikapa,Congo (Kinshasa)
5653,23.450000762939453,-3.4170000553131104,LJA: Lodja Airport,POINT(23.450000762939453 -3.4170000553131104),"LJA: Lodja Airport; Lodja, Congo (Kinshasa)",LJA,FZVA,Lodja,Congo (Kinshasa)
5654,20.590124,-4.329919,PFR: Ilebo Airport,POINT(20.590124 -4.329919),"PFR: Ilebo Airport; Ilebo, Congo (Kinshasa)",PFR,FZVS,Ilebo,Congo (Kinshasa)
5657,-0.75,60.4252,OUK: Outer Skerries Airport,POINT(-0.75 60.4252),"OUK: Outer Skerries Airport; Outer Skerries, United Kingdom",OUK,EGOU,Outer Skerries,United Kingdom
5659,-17.214599609375,28.029600143432617,GMZ: La Gomera Airport,POINT(-17.214599609375 28.029600143432617),"GMZ: La Gomera Airport; La Gomera, Spain",GMZ,GCGM,La Gomera,Spain
5662,-12.518899917602539,7.5324201583862305,BTE: Sherbro International Airport,POINT(-12.518899917602539 7.5324201583862305),"BTE: Sherbro International Airport; Bonthe, Sierra Leone",BTE,GFBN,Bonthe,Sierra Leone
5663,-11.76099967956543,7.944399833679199,KBS: Bo Airport,POINT(-11.76099967956543 7.944399833679199),"KBS: Bo Airport; Bo, Sierra Leone",KBS,GFBO,Bo,Sierra Leone
5664,-11.176600456237793,7.891290187835693,KEN: Kenema Airport,POINT(-11.176600456237793 7.891290187835693),"KEN: Kenema Airport; Kenema, Sierra Leone",KEN,GFKE,Kenema,Sierra Leone
5665,-15.65369987487793,11.894800186157227,OXB: Osvaldo Vieira International Airport,POINT(-15.65369987487793 11.894800186157227),"OXB: Osvaldo Vieira International Airport; Bissau, Guinea-Bissau",OXB,GGOV,Bissau,Guinea-Bissau
5669,-11.6847,26.7318,SMW: Smara Airport,POINT(-11.6847 26.7318),"SMW: Smara Airport; Smara, Western Sahara",SMW,GMMA,Smara,Western Sahara
5670,-15.932,23.7183,VIL: Dakhla Airport,POINT(-15.932 23.7183),"VIL: Dakhla Airport; Dakhla, Western Sahara",VIL,GMMH,Dakhla,Western Sahara
5671,-9.6816701889,31.3974990845,ESU: Mogador Airport,POINT(-9.6816701889 31.3974990845),"ESU: Mogador Airport; Essadouira, Morocco",ESU,GMMI,Essadouira,Morocco
5672,-13.2192,27.151699,EUN: Hassan I Airport,POINT(-13.2192 27.151699),"EUN: Hassan I Airport; El Aaiún, Western Sahara",EUN,GMML,El Aaiún,Western Sahara
5673,-3.0282099247,34.988800048799995,NDR: Nador International Airport,POINT(-3.0282099247 34.988800048799995),"NDR: Nador International Airport; El Aroui, Morocco",NDR,GMMW,El Aroui,Morocco
5674,-23.493499755859375,14.924500465393066,RAI: Praia International Airport,POINT(-23.493499755859375 14.924500465393066),"RAI: Praia International Airport; Praia, Santiago Island, Cape Verde",RAI,GVNP,"Praia, Santiago Island",Cape Verde
5675,-24.4799995422,14.8850002289,SFL: São Filipe Airport,POINT(-24.4799995422 14.8850002289),"SFL: São Filipe Airport; Sao Filipe, Fogo Island, Cape Verde",SFL,GVSF,"Sao Filipe, Fogo Island",Cape Verde
5676,36.562,5.78287,BCO: Baco Airport,POINT(36.562 5.78287),"BCO: Baco Airport; Baco, Ethiopia",BCO,HABC,Baco,Ethiopia
5677,34.52190017700195,9.38638973236084,BEI: Beica Airport,POINT(34.52190017700195 9.38638973236084),"BEI: Beica Airport; Beica, Ethiopia",BEI,HABE,Beica,Ethiopia
5678,39.71139907836914,11.082500457763672,DSE: Combolcha Airport,POINT(39.71139907836914 11.082500457763672),"DSE: Combolcha Airport; Dessie, Ethiopia",DSE,HADC,Dessie,Ethiopia
5679,34.858001708984375,8.553999900817871,DEM: Dembidollo Airport,POINT(34.858001708984375 8.553999900817871),"DEM: Dembidollo Airport; Dembidollo, Ethiopia",DEM,HADD,Dembidollo,Ethiopia
5680,43.5786018372,5.93513011932,GDE: Gode Airport,POINT(43.5786018372 5.93513011932),"GDE: Gode Airport; Gode, Ethiopia",GDE,HAGO,Gode,Ethiopia
5681,35.5529,8.1614,GOR: Gore Airport,POINT(35.5529 8.1614),"GOR: Gore Airport; Gore, Ethiopia",GOR,HAGR,Gore,Ethiopia
5682,44.252998,6.734,ABK: Kabri Dehar Airport,POINT(44.252998 6.734),"ABK: Kabri Dehar Airport; Kabri Dehar, Ethiopia",ABK,HAKD,Kabri Dehar,Ethiopia
5683,35.5547,6.9571,MTF: Mizan Teferi Airport,POINT(35.5547 6.9571),"MTF: Mizan Teferi Airport; Mizan Teferi, Ethiopia",MTF,HAMT,Mizan Teferi,Ethiopia
5684,35.415,7.2024,TIE: Tippi Airport,POINT(35.415 7.2024),"TIE: Tippi Airport; Tippi, Ethiopia",TIE,HATP,Tippi,Ethiopia
5685,50.748,11.9582,ALU: Alula Airport,POINT(50.748 11.9582),"ALU: Alula Airport; Alula, Somalia",ALU,HCMA,Alula,Somalia
5686,49.14939880371094,11.275300025939941,BSA: Bosaso Airport,POINT(49.14939880371094 11.275300025939941),"BSA: Bosaso Airport; Bosaso, Somalia",BSA,HCMF,Bosaso,Somalia
5687,45.3046989440918,2.0144400596618652,MGQ: Aden Adde International Airport,POINT(45.3046989440918 2.0144400596618652),"MGQ: Aden Adde International Airport; Mogadishu, Somalia",MGQ,HCMM,Mogadishu,Somalia
5688,47.45470047,6.78082990646,GLK: Galcaio Airport,POINT(47.45470047 6.78082990646),"GLK: Galcaio Airport; Galcaio, Somalia",GLK,HCMR,Galcaio,Somalia
5689,45.5549,9.5275,BUO: Burao Airport,POINT(45.5549 9.5275),"BUO: Burao Airport; Burao, Somalia",BUO,HCMV,Burao,Somalia
5690,33.8358001709,31.073299408,AAC: El Arish International Airport,POINT(33.8358001709 31.073299408),"AAC: El Arish International Airport; El Arish, Egypt",AAC,HEAR,El Arish,Egypt
5691,31.0119991302,27.0464992523,ATZ: Assiut International Airport,POINT(31.0119991302 27.0464992523),"ATZ: Assiut International Airport; Asyut, Egypt",ATZ,HEAT,Asyut,Egypt
5692,37.25310134887695,-2.645050048828125,ASV: Amboseli Airport,POINT(37.25310134887695 -2.645050048828125),"ASV: Amboseli Airport; Amboseli National Park, Kenya",ASV,HKAM,Amboseli National Park,Kenya
5693,34.348201751708984,4.20412015914917,LKG: Lokichoggio Airport,POINT(34.348201751708984 4.20412015914917),"LKG: Lokichoggio Airport; Lokichoggio, Kenya",LKG,HKLK,Lokichoggio,Kenya
5694,40.10169982910156,-3.2293100357055664,MYD: Malindi Airport,POINT(40.10169982910156 -3.2293100357055664),"MYD: Malindi Airport; Malindi, Kenya",MYD,HKML,Malindi,Kenya
5695,37.04100799560547,-0.06239889934659004,NYK: Nanyuki Airport,POINT(37.04100799560547 -0.06239889934659004),"NYK: Nanyuki Airport; Nanyuki, Kenya",NYK,HKNY,Nanyuki,Kenya
5696,16.5949993134,31.063499450699997,SRX: Gardabya Airport,POINT(16.5949993134 31.063499450699997),"SRX: Gardabya Airport; Sirt, Libya",SRX,HLGD,Sirt,Libya
5697,23.907,31.861,TOB: Gamal Abdel Nasser Airport,POINT(23.907 31.861),"TOB: Gamal Abdel Nasser Airport; Tobruk, Libya",TOB,HLGN,Tobruk,Libya
5698,13.276000022888184,32.894100189208984,MJI: Mitiga Airport,POINT(13.276000022888184 32.894100189208984),"MJI: Mitiga Airport; Tripoli, Libya",MJI,HLLM,Tripoli,Libya
5699,21.96430015563965,32.788700103759766,LAQ: La Abraq Airport,POINT(21.96430015563965 32.788700103759766),"LAQ: La Abraq Airport; Al Bayda', Libya",LAQ,HLLQ,Al Bayda',Libya
5700,34.0570182800293,17.710344314575195,ATB: Atbara Airport,POINT(34.0570182800293 17.710344314575195),"ATB: Atbara Airport; Atbara, Sudan",ATB,HSAT,Atbara,Sudan
5701,24.956199645996094,12.053500175476074,UYL: Nyala Airport,POINT(24.956199645996094 12.053500175476074),"UYL: Nyala Airport; Nyala, Sudan",UYL,HSNN,Nyala,Sudan
5702,37.234100341796875,19.4335994720459,PZU: Port Sudan New International Airport,POINT(37.234100341796875 19.4335994720459),"PZU: Port Sudan New International Airport; Port Sudan, Sudan",PZU,HSPN,Port Sudan,Sudan
5703,31.8212,-1.332,BKZ: Bukoba Airport,POINT(31.8212 -1.332),"BKZ: Bukoba Airport; Bukoba, Tanzania",BKZ,HTBU,Bukoba,Tanzania
5704,29.6709,-4.8862,TKQ: Kigoma Airport,POINT(29.6709 -4.8862),"TKQ: Kigoma Airport; Kigoma, Tanzania",TKQ,HTKA,Kigoma,Tanzania
5705,39.757801,-9.85111,LDI: Lindi Airport,POINT(39.757801 -9.85111),"LDI: Lindi Airport; Lindi, Tanzania",LDI,HTLI,Lindi,Tanzania
5706,33.8021,-1.503,MUZ: Musoma Airport,POINT(33.8021 -1.503),"MUZ: Musoma Airport; Musoma, Tanzania",MUZ,HTMU,Musoma,Tanzania
5707,33.5035,-3.6093,SHY: Shinyanga Airport,POINT(33.5035 -3.6093),"SHY: Shinyanga Airport; Shinyanga, Tanzania",SHY,HTSY,Shinyanga,Tanzania
